trip_days,miles,receipts,expected_output,predicted,residual,cluster,miles_per_day,receipts_per_day,receipt_coverage
5,1028.0,653.19,1313.95,1225.6197700000002,88.3302299999998,5,205.6,130.638,2.0115892772393944
8,1166.0,99.47,1149.07,1225.24301,-76.17300999999998,5,145.75,12.43375,11.551925203578968
12,882.0,1958.14,1944.88,2010.6496200000001,-65.76962000000003,2,73.5,163.17833333333334,0.9932282676417417
11,448.0,732.79,1090.35,1297.72657,-207.37657000000013,0,40.72727272727273,66.61727272727272,1.4879433398381527
7,623.0,1691.39,1800.86,1542.72037,258.1396299999999,2,89.0,241.62714285714287,1.0647219151112397
3,127.0,293.49,303.2,205.06803449999995,98.13196550000004,0,42.333333333333336,97.83,1.033084602541824
12,218.0,486.02,1005.67,1150.68366,-145.01365999999996,0,18.166666666666668,40.501666666666665,2.0691946833463644
3,1166.0,530.44,785.59,1140.05452,-354.4645199999999,5,388.6666666666667,176.81333333333336,1.4810157605007164
11,17.0,550.58,830.07,1035.71414,-205.64414,0,1.5454545454545454,50.052727272727275,1.507628319226997
9,696.0,1749.97,1649.49,1697.8145100000002,-48.324510000000146,2,77.33333333333333,194.44111111111113,0.9425818728321057
4,305.0,125.79,664.43,651.1175699999999,13.312430000000063,0,76.25,31.4475,5.282057397249384
12,104.0,1300.05,1779.92,1411.61315,368.30685000000017,0,8.666666666666666,108.33749999999999,1.3691165724395216
1,303.0,931.53,857.42,808.67399,48.746009999999956,3,303.0,931.53,0.9204427125267034
8,1012.0,2390.84,1732.12,2034.15372,-302.03372000000013,2,126.5,298.855,0.7244817720968362
9,938.0,2224.29,1913.87,1987.41107,-73.54107000000022,2,104.22222222222223,247.14333333333332,0.8604408597799748
3,471.0,288.19,535.67,737.3027699999999,-201.63276999999994,5,157.0,96.06333333333333,1.8587390263367916
5,72.0,977.67,1156.55,923.5196100000001,233.0303899999999,0,14.4,195.534,1.1829656223470086
10,160.0,2272.56,1642.15,1708.9604800000002,-66.8104800000001,2,16.0,227.256,0.7225991832998909
10,965.0,1851.28,1805.77,1906.64024,-100.87023999999997,2,96.5,185.128,0.9754170087723089
3,266.0,2178.16,1447.95,1369.73128,78.21872000000008,3,88.66666666666667,726.0533333333333,0.664758328130165
12,734.0,2491.82,1792.31,2149.04106,-356.73106000000007,2,61.166666666666664,207.65166666666667,0.7192774759011485
12,64.0,1641.01,1710.72,1524.36083,186.35916999999995,0,5.333333333333333,136.75083333333333,1.0424799361368913
9,497.0,1845.08,1674.09,1645.4876399999998,28.60236000000009,2,55.22222222222222,205.0088888888889,0.9073265115875734
3,781.0,1801.38,1586.21,1455.11454,131.09546,3,260.3333333333333,600.46,0.8805526873841166
3,158.0,1070.74,1183.16,897.42142,285.73858000000007,3,52.666666666666664,356.91333333333336,1.1049928087117322
3,1096.0,200.27,802.96,982.3794099999999,-179.41940999999986,5,365.3333333333333,66.75666666666667,4.009387327108404
11,1116.0,2067.8,1987.44,2106.9634,-119.52340000000004,2,101.45454545454545,187.9818181818182,0.9611374407582938
10,831.0,39.86,982.64,1169.724,-187.08399999999995,5,83.1,3.9859999999999998,24.652282990466635
14,124.0,1064.64,1761.68,1430.47112,331.20888000000014,0,8.857142857142858,76.0457142857143,1.6547189660354673
4,10.0,1262.73,1261.41,954.99559,306.4144100000001,0,2.5,315.6825,0.998954645886294
5,955.0,106.86,897.78,983.8173800000001,-86.0373800000001,5,191.0,21.372,8.401459854014599
7,1176.0,2489.13,1921.16,2094.89279,-173.7327899999998,2,168.0,355.59000000000003,0.7718198728069647
6,803.0,465.6,1012.0,1103.4728,-91.4728,5,133.83333333333334,77.60000000000001,2.1735395189003435
9,868.0,62.12,1022.81,1128.07996,-105.26996000000008,5,96.44444444444444,6.902222222222222,16.465067611075337
1,181.0,128.05,225.12,446.52915,-221.40915,0,181.0,128.05,1.7580632565404137
3,70.0,631.88,564.16,690.0900399999999,-125.93003999999996,0,23.333333333333332,210.62666666666667,0.89282775210483
8,1090.0,419.76,1189.47,1314.01808,-124.54808000000003,5,136.25,52.47,2.8336906803887936
14,1184.0,2269.89,1943.24,2364.8418699999997,-421.60186999999974,2,84.57142857142857,162.135,0.8560943481842733
1,735.0,1676.9,1365.21,1286.8227,78.3873000000001,1,735.0,1676.9,0.8141272586319995
2,547.0,119.09,509.52,656.38347,-146.86347,5,273.5,59.545,4.27844487362499
11,265.0,218.66,949.34,1019.19678,-69.85677999999996,0,24.09090909090909,19.87818181818182,4.34162626909357
10,223.0,886.32,1305.54,1206.12856,99.41143999999986,0,22.3,88.632,1.4729894394800973
12,959.0,1947.82,1833.24,2041.0390599999998,-207.79905999999983,2,79.91666666666667,162.31833333333333,0.941175262601267
11,498.0,1578.39,1793.52,1643.8913699999998,149.62863000000016,2,45.27272727272727,143.49,1.1362971128808468
14,127.0,988.4,1688.9,1402.6091999999999,286.2908000000002,0,9.071428571428571,70.6,1.7087211655200325
3,621.0,214.08,779.66,775.8186400000001,3.841359999999895,5,207.0,71.36,3.6419095665171897
6,1193.0,2241.5,1839.47,1957.5825,-118.11249999999995,2,198.83333333333334,373.5833333333333,0.8206424269462413
4,448.0,2055.97,1497.46,1454.1545099999998,43.30549000000019,3,112.0,513.9925,0.7283472035097789
8,466.0,2064.63,1558.12,1665.69929,-107.57929000000013,2,58.25,258.07875,0.7546727500811282
12,229.0,1216.16,1696.65,1435.23328,261.41672000000017,0,19.083333333333332,101.34666666666668,1.3950878173924484
13,658.0,559.48,1573.12,1425.1088399999999,148.01116000000002,0,50.61538461538461,43.03692307692308,2.8117537713591187
13,1034.0,2477.98,1842.24,2327.5903399999997,-485.35033999999973,2,79.53846153846153,190.61384615384617,0.7434442570157951
4,842.0,2464.29,1611.66,1786.26507,-174.60506999999984,3,210.5,616.0725,0.6540058191203146
13,837.0,1218.93,1921.68,1757.51219,164.16781000000015,2,64.38461538461539,93.76384615384616,1.5765302355344442
11,927.0,1306.37,1804.68,1731.04171,73.6382900000001,2,84.27272727272727,118.76090909090908,1.3814462977563786
4,1047.0,1657.68,1605.84,1568.76344,37.07655999999997,3,261.75,414.42,0.9687273780222961
4,262.0,1681.28,1435.34,1227.6922399999999,207.64776000000006,3,65.5,420.32,0.8537185953559193
7,1126.0,1103.75,2014.72,2577.4375,-562.7175,5,160.85714285714286,157.67857142857142,1.8253408833522085
5,781.0,672.91,1125.36,1123.01053,2.349469999999883,5,156.2,134.582,1.6723781783596616
5,831.0,591.65,1090.31,1114.18795,-23.877950000000055,5,166.2,118.33,1.8428293754753655
7,1089.0,1026.25,2132.85,2437.8625,-305.0125000000003,5,155.57142857142858,146.60714285714286,2.0782947624847745
1,793.0,2171.07,1421.36,1501.95781,-80.59781000000021,1,793.0,2171.07,0.6546817928486874
9,368.0,495.12,847.33,1070.91896,-223.58895999999993,0,40.888888888888886,55.013333333333335,1.7113629019227663
6,818.0,1130.38,1704.06,1364.7735400000001,339.2864599999998,5,136.33333333333334,188.39666666666668,1.5075107485978165
11,667.0,1915.95,1732.2,1848.55085,-116.35085000000004,2,60.63636363636363,174.17727272727274,0.9040945744930713
2,267.0,2116.93,1349.04,1296.67619,52.36381000000006,3,133.5,1058.465,0.637262450813206
10,1083.0,2105.36,1844.58,2056.58088,-212.00088000000005,2,108.3,210.536,0.876135197780902
13,529.0,1767.79,2015.18,1830.35757,184.82243000000017,2,40.69230769230769,135.98384615384614,1.1399430927881706
9,1155.0,1346.4,2248.12,1747.9612,500.1587999999999,2,128.33333333333334,149.60000000000002,1.6697266785502078
7,1185.0,1768.01,2072.18,1822.71783,249.4621699999998,2,169.28571428571428,252.57285714285715,1.1720408821217074
5,763.0,1420.94,1777.14,1401.47802,375.6619800000001,3,152.6,284.188,1.2506791279012486
7,368.0,1231.69,1550.04,1252.92527,297.11473,0,52.57142857142857,175.9557142857143,1.2584660101161818
6,659.0,322.1,972.58,984.2882999999999,-11.708299999999895,5,109.83333333333333,53.68333333333334,3.019497050605402
14,1138.0,518.18,1696.86,1673.4209399999997,23.439060000000154,2,81.28571428571429,37.012857142857136,3.274653595275773
6,172.0,1977.78,1603.89,1401.21174,202.67826000000014,3,28.666666666666668,329.63,0.8109547067924643
6,628.0,311.47,903.3,966.3910099999999,-63.09100999999998,5,104.66666666666667,51.91166666666667,2.9001187915369053
2,500.0,1246.48,1264.53,1067.21184,197.31816000000003,3,250.0,623.24,1.0144807778704832
8,7.0,2075.6,1422.12,1465.1868,-43.06680000000006,0,0.875,259.45,0.6851609173251108
5,942.0,2092.87,1696.72,1738.6612100000002,-41.94121000000018,3,188.4,418.57399999999996,0.8107144734264432
12,81.0,2485.34,1589.65,1855.32122,-265.67121999999995,2,6.75,207.11166666666668,0.6396106770099865
4,166.0,791.52,866.18,844.0981599999999,22.081840000000057,0,41.5,197.88,1.0943248433393975
3,213.0,1724.85,1344.71,1172.4755499999999,172.23445000000015,3,71.0,574.9499999999999,0.7796098211438677
11,1004.0,167.15,1175.65,1329.06245,-153.4124499999998,5,91.27272727272727,15.195454545454545,7.033502841758899
5,116.0,478.1,624.04,751.8083,-127.76830000000007,0,23.2,95.62,1.305249947709684
13,112.0,2299.56,1807.67,1848.0434799999998,-40.373479999999745,2,8.615384615384615,176.88923076923078,0.7860938614343614
1,43.0,2149.22,1134.47,1159.08926,-24.61925999999994,1,43.0,2149.22,0.5278519648988936
2,660.0,1944.4,1531.2,1405.8752,125.3248000000001,3,330.0,972.2,0.7874922855379551
10,888.0,298.68,1171.54,1277.65244,-106.1124400000001,5,88.8,29.868000000000002,3.922391857506361
10,860.0,2380.76,1759.97,2062.6010800000004,-302.63108000000034,2,86.0,238.07600000000002,0.7392471311681983
10,1187.0,1981.09,2013.21,2055.36947,-42.159470000000056,2,118.7,198.10899999999998,1.0162132967204922
12,1139.0,124.65,1314.3,1423.0449500000002,-108.74495000000024,5,94.91666666666667,10.387500000000001,10.543922984356197
5,966.0,359.51,927.98,1085.4883300000001,-157.50833000000011,5,193.2,71.902,2.5812355706378125
10,796.0,1352.08,2000.19,1640.07264,360.11735999999996,2,79.6,135.208,1.4793429382876755
9,72.0,1281.32,1515.54,1240.01756,275.52243999999996,0,8.0,142.36888888888888,1.1827958667624012
10,215.0,2440.91,1638.66,1797.96853,-159.30853000000002,2,21.5,244.09099999999998,0.6713315935450304
7,671.0,1297.02,1703.2,1413.08466,290.11534000000006,2,95.85714285714286,185.28857142857143,1.3131640221430665
5,230.0,333.69,538.36,747.3432700000001,-208.98327000000006,0,46.0,66.738,1.6133537115286645
5,467.0,1243.31,1549.82,1201.42973,348.3902699999999,3,93.4,248.66199999999998,1.2465274147236007
13,247.0,2339.61,1705.9,1923.59263,-217.69263,2,19.0,179.97,0.7291386171199473
14,777.0,1248.61,1837.25,1792.1696299999999,45.08037000000013,2,55.5,89.18642857142856,1.4714362370956504
11,740.0,1171.99,902.09,814.0478067,88.04219330000001,2,67.27272727272727,106.54454545454546,0.7697079326615415
6,884.0,1798.31,1897.87,1650.02673,247.84326999999985,2,147.33333333333334,299.7183333333333,1.0553630909020135
5,789.0,1853.31,1792.88,1578.67173,214.20827000000008,3,157.8,370.662,0.9673934743782746
4,825.0,874.99,784.52,596.6903967000001,187.82960329999992,5,206.25,218.7475,0.8966045326232299
2,301.0,769.23,731.28,795.6710899999999,-64.39108999999996,3,150.5,384.615,0.9506649506649506
12,1007.0,1353.77,1925.32,1834.92591,90.39409,2,83.91666666666667,112.81416666666667,1.4221913619004705
5,865.0,644.79,1202.46,1149.7045699999999,52.75543000000016,5,173.0,128.958,1.8648862420322898
14,81.0,1251.97,1682.62,1483.0405099999998,199.57949000000008,0,5.785714285714286,89.42642857142857,1.3439778908440296
8,1159.0,2175.27,1752.18,2017.15241,-264.97240999999985,2,144.875,271.90875,0.8055000068956958
11,496.0,373.98,1152.99,1181.71034,-28.72034000000008,0,45.09090909090909,33.99818181818182,3.0830258302583022
1,752.0,1632.35,1362.39,1277.34205,85.04795000000013,1,752.0,1632.35,0.8346188011149571
5,1014.0,1853.57,1749.31,1679.12131,70.18868999999995,3,202.8,370.714,0.9437517870919361
9,686.0,145.66,972.95,1078.90378,-105.95378000000005,5,76.22222222222223,16.184444444444445,6.679596320197721
5,654.0,1272.89,1724.68,1296.1608700000002,428.5191299999999,3,130.8,254.57800000000003,1.3549324764905057
8,621.0,2391.34,1593.12,1859.95922,-266.83922000000007,2,77.625,298.9175,0.6662038856875224
9,1080.0,539.51,1306.91,1405.4723299999998,-98.56232999999975,5,120.0,59.94555555555556,2.422401809048952
10,714.0,269.06,1067.81,1188.70398,-120.89398000000006,5,71.4,26.906,3.968668698431576
10,816.0,1425.64,1872.81,1677.1661199999999,195.64388000000008,2,81.6,142.56400000000002,1.3136626357285148
14,1122.0,1766.25,2239.35,2144.2957499999998,95.05425000000014,2,80.14285714285714,126.16071428571429,1.2678556263269638
4,1202.0,1074.87,1501.24,1414.6772099999998,86.56279000000018,5,300.5,268.7175,1.3966712253574853
5,651.0,1573.3,1682.08,1409.8799,272.2001,3,130.2,314.65999999999997,1.0691412953664272
14,1100.0,237.69,1265.57,1549.0452699999998,-283.4752699999999,5,78.57142857142857,16.977857142857143,5.324456224494089
14,296.0,485.68,924.9,1285.44144,-360.5414400000001,0,21.142857142857142,34.691428571428574,1.9043403063745676
1,697.0,2148.5,1421.07,1450.4975,-29.42750000000001,1,697.0,2148.5,0.6614242494763788
6,1044.0,47.46,1133.45,1070.602,62.847999999999956,5,174.0,7.91,23.882216603455543
12,398.0,2481.44,1755.18,1995.2095199999999,-240.02951999999982,2,33.166666666666664,206.78666666666666,0.7073231671932426
3,139.0,2428.89,1345.66,1409.1188699999998,-63.458869999999706,3,46.333333333333336,809.63,0.55402261938581
6,84.0,852.7,1109.32,931.0581,178.26189999999997,0,14.0,142.11666666666667,1.300949923771549
2,423.0,1639.17,1367.64,1183.27011,184.36989000000017,3,211.5,819.585,0.8343490913084061
11,815.0,2385.6,1872.44,2094.4348,-221.99479999999994,2,74.0909090909091,216.87272727272727,0.7848926894701543
6,577.0,897.74,1257.31,1168.18642,89.12357999999995,5,96.16666666666667,149.62333333333333,1.4005279925145364
8,200.0,1508.89,1461.33,1334.21487,127.11512999999991,0,25.0,188.61125,0.9684801410308239
9,1102.0,540.6,1455.85,1415.7018,40.14819999999986,5,122.44444444444444,60.06666666666667,2.6930262671106178
12,508.0,1970.54,1770.91,1848.5948199999998,-77.68481999999972,2,42.333333333333336,164.21166666666667,0.8986927441209009
13,1024.0,1712.85,2097.69,2030.0855499999998,67.60445000000027,2,78.76923076923077,131.7576923076923,1.2246781679656713
7,1161.0,1499.97,1862.45,1709.3545100000001,153.09548999999993,5,165.85714285714286,214.28142857142856,1.2416581664966633
2,730.0,285.24,624.78,801.6369199999999,-176.85691999999995,5,365.0,142.62,2.19036600757257
13,996.0,1809.2,1956.89,2054.4996,-97.6096,2,76.61538461538461,139.16923076923078,1.081632765863365
5,1160.0,1901.83,1673.89,1762.72089,-88.83088999999995,3,232.0,380.366,0.8801470162948319
2,1139.0,306.43,726.14,992.16669,-266.02669000000003,5,569.5,153.215,2.3696765982442973
14,191.0,2442.76,1798.47,1988.17308,-189.70308,2,13.642857142857142,174.48285714285717,0.736245067055298
7,776.0,2447.82,1826.93,1900.6710600000001,-73.74106000000006,2,110.85714285714286,349.68857142857144,0.7463498133032658
14,414.0,1919.7,1918.89,1887.2990999999997,31.590900000000374,2,29.571428571428573,137.12142857142857,0.99957805907173
7,847.0,1994.62,1851.7,1758.7614599999997,92.93854000000033,2,121.0,284.94571428571425,0.9283472541135656
6,924.0,1227.21,1871.76,1449.13543,422.62456999999995,5,154.0,204.535,1.5252157332485883
2,933.0,1589.58,1489.99,1391.7371399999997,98.25286000000028,3,466.5,794.79,0.9373482303501555
1,211.0,958.08,891.9,777.81064,114.08935999999994,3,211.0,958.08,0.9309243486973947
10,773.0,865.92,1837.11,1443.61536,393.4946399999999,2,77.3,86.592,2.1215701219512195
3,196.0,1211.68,1229.87,968.34944,261.52055999999993,3,65.33333333333333,403.8933333333334,1.0150122144460583
14,49.0,954.02,1480.87,1354.65366,126.21633999999995,0,3.5,68.14428571428572,1.552242091360768
5,477.0,655.24,935.38,980.65892,-45.27891999999997,0,95.4,131.048,1.4275380013430192
5,828.0,1606.84,1690.82,1501.66772,189.15228000000002,3,165.6,321.368,1.0522640710960642
11,458.0,1364.29,1649.04,1544.05107,104.98892999999998,2,41.63636363636363,124.02636363636363,1.2087166218326015
3,289.0,1245.67,1279.31,1022.84561,256.46439,3,96.33333333333333,415.22333333333336,1.0270055472155546
1,1060.0,501.67,658.14,981.6596099999999,-323.51960999999994,1,1060.0,501.67,1.311898259812227
5,1085.0,2486.43,1664.83,1953.17269,-288.3426900000002,3,217.0,497.28599999999994,0.6695664064542336
4,675.0,381.48,779.68,914.0668400000001,-134.38684000000012,5,168.75,95.37,2.0438292964244518
8,415.0,1214.97,1473.75,1317.53351,156.21649000000002,0,51.875,151.87125,1.2129929134052693
6,425.0,709.75,1114.9,1028.3942499999998,86.50575000000026,0,70.83333333333333,118.29166666666667,1.570834800986263
7,313.0,2408.02,1637.65,1678.9296599999998,-41.279659999999694,2,44.714285714285715,344.0028571428571,0.6800815607843789
13,235.0,426.07,897.26,1185.3548099999998,-288.0948099999998,0,18.076923076923077,32.77461538461539,2.1058980918628394
7,635.0,1406.31,1630.66,1438.88673,191.77327000000014,2,90.71428571428571,200.90142857142857,1.15953097112301
10,1009.0,2164.22,1889.87,2046.1202600000001,-156.25026000000025,2,100.9,216.42199999999997,0.8732337747548771
3,692.0,450.7,748.57,898.1101,-149.54009999999994,5,230.66666666666666,150.23333333333332,1.6609052584867985
2,91.0,1073.76,1013.78,818.64608,195.13392,3,45.5,536.88,0.9441402175532707
8,1187.0,1045.91,2047.06,2558.7151000000003,-511.6551000000004,5,148.375,130.73875,1.957204730808578
14,600.0,1120.05,1847.84,1663.9891499999999,183.85085000000004,2,42.857142857142854,80.00357142857142,1.6497834918084013
5,210.0,710.49,483.34,308.95818449999996,174.38181550000002,0,42.0,142.098,0.6802910667285957
12,10.0,1203.1,1564.9,1332.5573,232.34270000000015,0,0.8333333333333334,100.25833333333333,1.3007231319092347
1,452.0,275.05,282.89,623.69615,-340.80615,5,452.0,275.05,1.0285039083802945
4,256.0,2218.74,1476.03,1430.86342,45.16658000000007,3,64.0,554.685,0.6652559560831824
8,312.0,2383.17,1557.27,1719.01611,-161.74611000000004,2,39.0,297.89625,0.6534447815304825
2,1175.0,816.2,1237.62,1203.4645999999998,34.1554000000001,5,587.5,408.1,1.5163195295270764
11,960.0,383.64,1248.46,1392.35412,-143.89411999999993,5,87.27272727272727,34.876363636363635,3.2542487748931292
6,690.0,1009.37,1559.83,1261.33871,298.49128999999994,5,115.0,168.22833333333332,1.5453500698455471
14,487.0,579.29,1516.68,1406.4800699999998,110.19993000000022,0,34.785714285714285,41.37785714285714,2.6181705190837063
8,75.0,315.71,593.83,821.4769299999999,-227.64692999999988,0,9.375,39.46375,1.8809350353172218
13,360.0,271.93,1017.64,1182.06919,-164.42918999999995,0,27.692307692307693,20.91769230769231,3.7422866178796013
11,708.0,1871.77,1916.37,1849.9159100000002,66.45408999999972,2,64.36363636363636,170.1609090909091,1.0238277138751022
3,182.0,347.82,384.77,631.2470599999999,-246.47705999999994,0,60.666666666666664,115.94,1.1062331090794089
10,683.0,2442.92,1643.68,2007.46636,-363.78635999999983,2,68.3,244.292,0.6728341492967432
5,392.0,1264.6,1465.72,1176.1338,289.58619999999996,0,78.4,252.92,1.1590384311244664
10,175.0,1443.25,1635.5,1398.02475,237.47524999999996,0,17.5,144.325,1.133206305213927
7,577.0,1959.13,1603.6,1624.74879,-21.14879000000019,2,82.42857142857143,279.8757142857143,0.8185265908847293
13,799.0,951.92,1793.36,1638.29936,155.06063999999992,2,61.46153846153846,73.22461538461538,1.883939826876208
13,608.0,370.89,1170.54,1330.5788699999998,-160.03886999999986,0,46.76923076923077,28.529999999999998,3.156030089784033
7,194.0,202.49,686.23,273.39818449999996,412.83181550000006,0,27.714285714285715,28.927142857142858,3.388957479381698
13,889.0,232.72,1394.38,1402.9857599999998,-8.605759999999691,5,68.38461538461539,17.90153846153846,5.991663801993813
7,901.0,136.8,1222.6,1071.3003999999999,151.29960000000005,5,128.71428571428572,19.542857142857144,8.937134502923975
1,698.0,1525.82,1398.75,1212.45706,186.29294000000004,1,698.0,1525.82,0.9167201897995833
9,592.0,793.55,1235.69,1285.12165,-49.43164999999999,0,65.77777777777777,88.17222222222222,1.5571671602293493
14,1015.0,871.76,1846.41,1753.98408,92.42592000000013,2,72.5,62.26857142857143,2.1180256033770766
9,524.0,136.46,848.89,1003.12818,-154.23818000000006,0,58.22222222222222,15.162222222222223,6.220797303239044
5,781.0,2114.27,1789.85,1675.05141,114.79858999999988,3,156.2,422.854,0.8465569676531379
3,200.0,58.24,494.63,528.36592,-33.735919999999965,0,66.66666666666667,19.413333333333334,8.492960164835164
5,503.0,2335.55,1649.42,1635.81365,13.60635000000002,3,100.6,467.11,0.7062233735094517
11,667.0,2221.67,1872.89,1965.6416100000001,-92.75161000000003,2,60.63636363636363,201.97,0.8430099879820135
7,336.0,1843.58,1691.68,1473.00714,218.67286000000013,2,48.0,263.36857142857144,0.9176059623124574
4,217.0,1506.46,1455.37,1140.6661800000002,314.7038199999997,3,54.25,376.615,0.9660860560519362
8,207.0,1146.93,1479.01,1198.7061899999999,280.3038100000001,0,25.875,143.36625,1.2895381583880445
7,690.0,1807.71,1710.98,1617.15293,93.82707000000005,2,98.57142857142857,258.2442857142857,0.9464903109458929
2,251.0,1916.43,1285.2,1212.74869,72.45131000000015,3,125.5,958.215,0.6706219376653465
4,627.0,956.98,1337.63,1113.0753399999999,224.55466000000024,5,156.75,239.245,1.397761708708646
1,432.0,581.71,448.34,732.22693,-283.88693000000006,3,432.0,581.71,0.7707276821784049
4,1194.0,2250.51,1691.15,1861.3793300000002,-170.22933000000012,3,298.5,562.6275,0.7514518931264469
10,64.0,455.9,774.64,970.3637,-195.7237,0,6.4,45.589999999999996,1.699144549243255
8,15.0,377.85,657.8,818.5165499999999,-160.71654999999998,0,1.875,47.23125,1.7409024745269284
11,741.0,1207.39,1878.06,1610.1763700000001,267.8836299999998,2,67.36363636363636,109.76272727272728,1.5554708917582551
8,638.0,1007.48,1483.06,1337.5228399999999,145.53716000000009,0,79.75,125.935,1.4720490729344502
12,965.0,1700.28,1879.09,1948.9072399999998,-69.81723999999986,2,80.41666666666667,141.69,1.105165031641847
8,1182.0,990.07,1840.75,1573.47881,267.27118999999993,5,147.75,123.75875,1.8592119749108649
13,1062.0,869.28,2090.54,1723.94624,366.59376,2,81.6923076923077,66.86769230769231,2.4049098104178173
1,754.0,1220.47,1346.14,1120.4840100000001,225.65598999999997,1,754.0,1220.47,1.1029685285177022
14,767.0,186.47,1292.77,1380.9100099999998,-88.14000999999985,0,54.785714285714285,13.319285714285714,6.932857832359092
11,775.0,1752.23,1809.29,1834.0140900000001,-24.72409000000016,2,70.45454545454545,159.29363636363635,1.0325642181677062
8,592.0,1402.98,1561.41,1468.4833399999998,92.92666000000031,2,74.0,175.3725,1.112923919086516
6,957.0,727.75,1448.72,1272.56025,176.15975000000003,5,159.5,121.29166666666667,1.9906836138783923
9,800.0,2167.72,1726.51,1904.1967599999998,-177.68675999999982,2,88.88888888888889,240.85777777777776,0.7964635654051262
6,1198.0,222.6,1107.96,1186.5738,-78.61379999999986,5,199.66666666666666,37.1,4.977358490566038
3,1092.0,1737.65,1462.01,1569.41195,-107.40194999999994,3,364.0,579.2166666666667,0.8413719678876643
12,958.0,2499.84,1791.69,2252.01672,-460.32672,2,79.83333333333333,208.32000000000002,0.7167218701996928
11,955.0,1282.19,2000.42,1734.2687700000001,266.15122999999994,2,86.81818181818181,116.56272727272727,1.5601587908188335
11,605.0,1880.69,1711.55,1807.39427,-95.84427000000005,2,55.0,170.97181818181818,0.9100649229803954
7,670.0,1558.02,1702.81,1512.6016599999998,190.20834000000013,2,95.71428571428571,222.5742857142857,1.0929320547874866
11,844.0,1962.77,1787.57,1945.42491,-157.85491000000002,2,76.72727272727273,178.43363636363637,0.9107383952271534
3,718.0,1158.02,1416.98,1180.60966,236.37033999999994,3,239.33333333333334,386.00666666666666,1.223623080775807
6,323.0,1477.23,1608.55,1276.84709,331.70291,0,53.833333333333336,246.205,1.088896109610555
14,616.0,2374.41,1828.37,2151.5450299999998,-323.1750299999999,2,44.0,169.60071428571428,0.7700312919841139
8,752.0,1519.78,1662.92,1584.57774,78.34226000000012,2,94.0,189.9725,1.0941846846254064
1,1166.0,1423.69,1412.13,1382.06927,30.06073000000015,1,1166.0,1423.69,0.9918802548307567
3,1187.0,1632.14,1451.85,1571.37162,-119.52161999999998,3,395.6666666666667,544.0466666666667,0.8895376622103495
3,1013.0,166.52,711.07,932.4351599999999,-221.36515999999983,5,337.6666666666667,55.50666666666667,4.270177756425655
5,741.0,429.24,951.92,1011.84492,-59.92492000000004,5,148.2,85.848,2.2176870748299318
14,467.0,2176.26,1809.83,2009.19958,-199.36958000000004,2,33.357142857142854,155.44714285714286,0.8316239787525387
3,224.0,358.77,406.36,654.1729099999999,-247.81290999999987,0,74.66666666666667,119.58999999999999,1.1326476572734623
3,712.0,512.23,751.16,930.59609,-179.43609000000004,5,237.33333333333334,170.74333333333334,1.4664506178864962
12,218.0,901.03,1371.86,1309.63249,62.22750999999994,0,18.166666666666668,75.08583333333333,1.5225464190981433
6,373.0,587.38,956.61,958.33454,-1.7245399999999336,0,62.166666666666664,97.89666666666666,1.6286049916578706
8,562.0,2479.33,1478.31,1867.34539,-389.03539,2,70.25,309.91625,0.5962538266386483
5,132.0,2387.03,1454.05,1490.0644900000002,-36.01449000000025,3,26.4,477.40600000000006,0.6091460936812692
3,98.0,871.46,866.05,794.33718,71.71281999999997,0,32.666666666666664,290.4866666666667,0.9937920271727904
14,545.0,1206.76,1977.89,1672.6690799999997,305.22092000000043,2,38.92857142857143,86.19714285714285,1.6390085849713283
1,869.0,1498.88,1398.94,1278.40504,120.53495999999996,1,869.0,1498.88,0.9333235482493595
2,875.0,393.25,640.56,907.6747499999999,-267.11474999999996,5,437.5,196.625,1.6288874761602032
8,888.0,2296.07,1718.71,1942.5528100000001,-223.8428100000001,2,111.0,287.00875,0.7485442516996432
1,716.0,1396.41,1376.59,1170.92103,205.66896999999994,1,716.0,1396.41,0.9858064608531877
8,1025.0,1031.33,2214.64,2470.4413,-255.80130000000008,5,128.125,128.91625,2.1473631136493654
9,1064.0,2016.76,1810.94,1964.1230799999998,-153.1830799999998,2,118.22222222222223,224.08444444444444,0.8979452190642417
4,463.0,1963.41,1607.34,1425.39403,181.94597,3,115.75,490.8525,0.8186471496019679
1,678.0,1478.57,1370.31,1185.44031,184.86969,1,678.0,1478.57,0.9267806055851262
1,436.0,1358.14,1154.03,1031.38362,122.64637999999991,1,436.0,1358.14,0.8497135788652126
5,586.0,2135.36,1661.61,1596.15888,65.45111999999995,3,117.2,427.072,0.7781404540686347
1,797.0,126.8,543.18,720.7864,-177.6064,5,797.0,126.8,4.283753943217666
14,481.0,939.99,877.17,786.3956067,90.77439329999993,2,34.357142857142854,67.14214285714286,0.9331695018032106
7,172.0,1486.86,1557.94,1263.23938,294.7006200000001,0,24.571428571428573,212.4085714285714,1.047805442341579
10,1192.0,23.47,1157.87,1317.6180000000002,-159.74800000000027,5,119.2,2.347,49.33404345973583
7,981.0,658.85,1351.69,1306.92555,44.764450000000124,5,140.14285714285714,94.12142857142858,2.0515898914775748
10,692.0,1671.71,1701.23,1716.1069300000001,-14.87693000000013,2,69.2,167.171,1.01765856518176
13,710.0,2223.86,1979.83,2085.75838,-105.92838000000029,2,54.61538461538461,171.06615384615387,0.8902673729461386
